朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩
清,李維鈺,李维钰,1903,光绪,29,,第2甲第124名
清,李德星,李德星,1903,光绪,29,,第2甲第107名
清,李傚儒,李傚儒,1903,光绪,29,,第2甲第63名
清,李漢光,李汉光,1903,光绪,29,,第3甲第8名
清,李澤宸,李泽宸,1903,光绪,29,,第3甲第103名
清,李澤蘭,李泽兰,1903,光绪,29,,第2甲第71名
清,李海光,李海光,1903,光绪,29,,第2甲第75名
清,李肇律,李肇律,1903,光绪,29,,第3甲第59名
清,李華炳,李华炳,1903,光绪,29,,第2甲第103名
清,李世田,李世田,1903,光绪,29,,第3甲第42名
清,李坤,李坤,1903,光绪,29,,第2甲第35名
清,李增榮,李增荣,1903,光绪,29,,第3甲第55名
清,李泰,李泰,1903,光绪,29,,第3甲第136名
清,李盛鑾,李盛銮,1903,光绪,29,,第3甲第23名
清,李慎五,李慎五,1903,光绪,29,,第3甲第172名
清,袁永廉,袁永廉,1903,光绪,29,,第2甲第62名
清,袁家穀,袁家谷,1903,光绪,29,,第1甲第1名
清,袁祖光,袁祖光,1903,光绪,29,,第3甲第26名
清,袁大琖,袁大琖,1903,光绪,29,,第3甲第173名
清,袁嘉穀,袁嘉谷,1903,光绪,29,,第2甲第62名
清,彭立拭,彭立拭,1903,光绪,29,,第3甲第115名
清,彭紹宗,彭绍宗,1903,光绪,29,,第2甲第104名
清,彭士襄,彭士襄,1903,光绪,29,,第2甲第54名
清,荊育瓚,荆育瓒,1903,光绪,29,,第3甲第46名
清,靳志,靳志,1903,光绪,29,,第3甲第33名
清,董秉清,董秉清,1903,光绪,29,,第3甲第24名
清,萬箎,万箎,1903,光绪,29,,第3甲第53名
清,樊海瀾,樊海澜,1903,光绪,29,,第3甲第58名
清,藍文錦,蓝文锦,1903,光绪,29,,第2甲第88名
清,范之傑,范之杰,1903,光绪,29,,第2甲第11名
清,范振緒,范振绪,1903,光绪,29,,第3甲第132名
清,薩起巖,萨起岩,1903,光绪,29,,第3甲第84名
清,蕭應樁,萧应桩,1903,光绪,29,,第2甲第7名
清,蕭丙炎,萧丙炎,1903,光绪,29,,第2甲第126名
清,蕭湘,萧湘,1903,光绪,29,,第3甲第64名
清,蕭開瀛,萧开瀛,1903,光绪,29,,第3甲第40名
清,華宗智,华宗智,1903,光绪,29,,第2甲第129名
清,薛登道,薛登道,1903,光绪,29,,第2甲第106名
清,黃堃,黄堃,1903,光绪,29,,第3甲第108名
清,黃霦,黄霦,1903,光绪,29,,第3甲第163名
清,黃純垓,黄纯垓,1903,光绪,29,,第3甲第68名
清,黃兆枚,黄兆枚,1903,光绪,29,,第2甲第92名
清,黃韓鼎,黄韩鼎,1903,光绪,29,,第3甲第57名
清,黃居中,黄居中,1903,光绪,29,,第3甲第143名
清,黃錫朋,黄锡朋,1903,光绪,29,,第2甲第108名
清,黃敏孚,黄敏孚,1903,光绪,29,,第3甲第30名
清,黃光厚,黄光厚,1903,光绪,29,,第3甲第54名
清,蔡寶善,蔡宝善,1903,光绪,29,,第2甲第9名
清,葉景葵,叶景葵,1903,光绪,29,,第2甲第40名
清,杜述琮,杜述琮,1903,光绪,29,,第2甲第101名
清,杜光佑,杜光佑,1903,光绪,29,,第3甲第118名
清,林步隨,林步随,1903,光绪,29,,第3甲第96名
清,林棟,林栋,1903,光绪,29,,第3甲第166名
清,楊廷綸,杨廷纶,1903,光绪,29,,第2甲第114名
清,楊熊祥,杨熊祥,1903,光绪,29,,第3甲第29名
清,楊允升,杨允升,1903,光绪,29,,第3甲第28名
清,楊兆麟,杨兆麟,1903,光绪,29,,第1甲第3名
清,楊渭,杨渭,1903,光绪,29,,第2甲第17名
清,楊鴻發,杨鸿发,1903,光绪,29,,第2甲第80名
清,楊道霖,杨道霖,1903,光绪,29,,第2甲第15名
清,楊肇培,杨肇培,1903,光绪,29,,第2甲第79名
清,楊克烈,杨克烈,1903,光绪,29,,第3甲第159名
清,楊思,杨思,1903,光绪,29,,第3甲第45名
清,楊鳳翺,杨凤翺,1903,光绪,29,,第3甲第116名
清,郝繼貞,郝继贞,1903,光绪,29,,第3甲第44名
清,胡商彝,胡商彝,1903,光绪,29,,第3甲第80名
清,胡玉縉,胡玉缙,1903,光绪,29,,第1甲第6名
清,胡位咸,胡位咸,1903,光绪,29,,第2甲第81名
清,胡獻琳,胡献琳,1903,光绪,29,,第3甲第15名
清,胡大勛,胡大勋,1903,光绪,29,,第2甲第26名
清,胡藻,胡藻,1903,光绪,29,,第2甲第43名
清,胡嗣璦,胡嗣瑷,1903,光绪,29,,第2甲第2名
清,胡駿,胡骏,1903,光绪,29,,第2甲第97名
清,胡炳益,胡炳益,1903,光绪,29,,第2甲第4名
清,狄樓海,狄楼海,1903,光绪,29,,第3甲第171名
清,趙國光,赵国光,1903,光绪,29,,第3甲第35名
清,趙曾檣,赵曾樯,1903,光绪,29,,第3甲第20名
清,史寶安,史宝安,1903,光绪,29,,第2甲第47名
清,史國琛,史国琛,1903,光绪,29,,第2甲第61名
清,忠興,忠兴,1903,光绪,29,,第3甲第154名
清,秦錫鎮,秦锡镇,1903,光绪,29,,第1甲第7名
清,哲克登額,哲克登额,1903,光绪,29,,第3甲第169名
清,曹佐武,曹佐武,1903,光绪,29,,第3甲第121名
清,曹典初,曹典初,1903,光绪,29,,第2甲第6名
清,賴際熙,赖际熙,1903,光绪,29,,第2甲第76名
清,易順豫,易顺豫,1903,光绪,29,,第3甲第13名
清,恩華,恩华,1903,光绪,29,,第3甲第107名
清,田步蟾,田步蟾,1903,光绪,29,,第2甲第19名
清,田毓璠,田毓璠,1903,光绪,29,,第2甲第91名
清,呂彥枚,吕彦枚,1903,光绪,29,,第3甲第32名
清,呂調元,吕调元,1903,光绪,29,,第3甲第133名
清,呂濬堃,吕濬堃,1903,光绪,29,,第3甲第122名
清,呂興周,吕兴周,1903,光绪,29,,第2甲第55名
清,景凌霄,景凌霄,1903,光绪,29,,第3甲第21名
清,羅良鑑,罗良鉴,1903,光绪,29,,第2甲第2名
清,單鎮,单镇,1903,光绪,29,,第2甲第56名
清,路士桓,路士桓,1903,光绪,29,,第2甲第134名
清,馬育麟,马育麟,1903,光绪,29,,第3甲第83名
清,馬天翮,马天翮,1903,光绪,29,,第3甲第106名
清,馬晉,马晋,1903,光绪,29,,第3甲第6名
清,馬廷弼,马廷弼,1903,光绪,29,,第3甲第164名
清,馬君實,马君实,1903,光绪,29,,第3甲第73名
清,馬進修,马进修,1903,光绪,29,,第3甲第110名
清,馬駿昌,马骏昌,1903,光绪,29,,第3甲第150名
清,區大典,区大典,1903,光绪,29,,第2甲第33名
清,區大原,区大原,1903,光绪,29,,第3甲第146名
清,劉貞安,刘贞安,1903,光绪,29,,第3甲第69名
清,劉彝鼎,刘彝鼎,1903,光绪,29,,第2甲第111名
清,劉道春,刘道春,1903,光绪,29,,第3甲第81名
清,劉敬,刘敬,1903,光绪,29,,第2甲第96名
清,劉春堂,刘春堂,1903,光绪,29,,第3甲第151名
清,劉思明,刘思明,1903,光绪,29,,第3甲第98名
清,劉昌仁,刘昌仁,1903,光绪,29,,第3甲第76名
清,劉鳳起,刘凤起,1903,光绪,29,,第2甲第22名
清,劉焜,刘焜,1903,光绪,29,,第2甲第70名
清,陸鴻儀,陆鸿仪,1903,光绪,29,,第2甲第29名
清,陳雲誥,陈云诰,1903,光绪,29,,第2甲第83名
清,陳德昌,陈德昌,1903,光绪,29,,第3甲第78名
清,陳黼宸,陈黼宸,1903,光绪,29,,第2甲第52名
清,陳其桐,陈其桐,1903,光绪,29,,第3甲第162名
清,陳樹勳,陈树勋,1903,光绪,29,,第2甲第84名
清,陳旭仁,陈旭仁,1903,光绪,29,,第2甲第50名
清,陳敬第,陈敬第,1903,光绪,29,,第2甲第38名
清,陳中孚,陈中孚,1903,光绪,29,,第3甲第19名
清,陳國祥,陈国祥,1903,光绪,29,,第2甲第131名
清,陳曾壽,陈曾寿,1903,光绪,29,,第2甲第116名
清,陳畬,陈畬,1903,光绪,29,,第3甲第124名
清,周鏞,周镛,1903,光绪,29,,第2甲第74名
清,陳鈞,陈钧,1903,光绪,29,,第3甲第9名
清,陳煜庠,陈煜庠,1903,光绪,29,,第3甲第101名
清,陳耀墀,陈耀墀,1903,光绪,29,,第3甲第148名
清,周廷幹,周廷乾,1903,光绪,29,,第3甲第139名
清,周汝敦,周汝敦,1903,光绪,29,,第3甲第153名
清,周傑,周杰,1903,光绪,29,,第2甲第130名
清,周蘊良,周蕴良,1903,光绪,29,,第2甲第49名
清,周旭,周旭,1903,光绪,29,,第3甲第125名
清,陶炯照,陶炯照,1903,光绪,29,,第1甲第4名
清,段士俊,段士俊,1903,光绪,29,,第2甲第132名
清,關文彬,关文彬,1903,光绪,29,,第2甲第89名
清,關捷山,关捷山,1903,光绪,29,,第3甲第138名
清,關陳謩,关陈謩,1903,光绪,29,,第3甲第22名
清,閻廷獻,阎廷献,1903,光绪,29,,第3甲第117名
清,閻希仁,阎希仁,1903,光绪,29,,第3甲第102名
清,金文田,金文田,1903,光绪,29,,第3甲第79名
清,金兆豐,金兆丰,1903,光绪,29,,第2甲第5名
清,翁長芳,翁长芳,1903,光绪,29,,第3甲第75名
清,俞樹棠,俞树棠,1903,光绪,29,,第3甲第157名
清,俞陛雲,俞陛云,1903,光绪,29,,第1甲第18名
清,姜宗泰,姜宗泰,1903,光绪,29,,第3甲第140名
清,曾肇嘉,曾肇嘉,1903,光绪,29,,第3甲第82名
清,曾蘭春,曾兰春,1903,光绪,29,,第3甲第141名
清,曾熙,曾熙,1903,光绪,29,,第2甲第121名
清,曾光爔,曾光爔,1903,光绪,29,,第2甲第138名
清,余登雲,余登云,1903,光绪,29,,第3甲第97名
清,鍾麟,钟麟,1903,光绪,29,,第3甲第126名
清,錢振鍠,钱振锽,1903,光绪,29,,第2甲第44名
清,錢鑅,钱鑅,1903,光绪,29,,第1甲第6名
清,鈕澤晟,钮泽晟,1903,光绪,29,,第2甲第120名
清,鄭廷琮,郑廷琮,1903,光绪,29,,第3甲第70名
清,鄭家溉,郑家溉,1903,光绪,29,,第2甲第46名
清,鄭煇典,郑𪸩典,1903,光绪,29,,第3甲第72名
清,尚秉和,尚秉和,1903,光绪,29,,第2甲第59名
清,尚光鉞,尚光钺,1903,光绪,29,,第3甲第95名
清,常麟書,常麟书,1903,光绪,29,,第3甲第87名
清,唐瑞銅,唐瑞铜,1903,光绪,29,,第2甲第7名
清,唐樹彤,唐树彤,1903,光绪,29,,第3甲第51名
清,高遵章,高遵章,1903,光绪,29,,第2甲第99名
清,高嘉仁,高嘉仁,1903,光绪,29,,第3甲第49名
清,高毓浵,高毓浵,1903,光绪,29,,第2甲第27名
清,楊繩藻,杨绳藻,1899,光绪,25,,第3甲第2名
清,賴瑾,赖瑾,1899,光绪,25,,第2甲第57名
清,鄧邦述,邓邦述,1898,光绪,24,,二甲五十九名
清,索綽絡蔭桓,索绰络荫桓,1898,光绪,24,,
清,李稷勳,李稷勋,1898,光绪,24,,
清,阿聯,阿联,1898,光绪,24,,
清,袁勵準,袁励准,1898,光绪,24,,
清,錢能訓,钱能训,1898,光绪,24,,
清,黃誥,黄诰,1898,光绪,24,,
清,石爾得和榮光,石尔得和荣光,1898,光绪,24,,
清,陳驤,陈骧,1898,光绪,24,,
清,傅增湘,傅增湘,1898,光绪,24,,
清,王世相,王世相,1898,光绪,24,,
清,朱彭壽,朱彭寿,1898,光绪,24,,第2甲第11名
清,范軾,范轼,1898,光绪,24,,第2甲第16名
清,趙椿年,赵椿年,1898,光绪,24,,
清,魏家驊,魏家骅,1898,光绪,24,,第2甲第3名
清,孟錫珏,孟锡珏,1898,光绪,24,,
清,愛新覺羅壽富,爱新觉罗寿富,1898,光绪,24,,
清,廖佩珣,廖佩珣,1898,光绪,24,,第2甲第102名
清,方正,方正,1898,光绪,24,,第3甲第157名
清,方雷,方雷,1898,光绪,24,,第3甲第20名
清,方象堃,方象堃,1898,光绪,24,,第2甲第129名
清,唐景崙,唐景仑,1898,光绪,24,,第3甲第101名
清,唐毓麟,唐毓麟,1898,光绪,24,,第3甲第110名
清,文斌,文斌,1898,光绪,24,,第2甲第84名
清,文傑,文杰,1898,光绪,24,,第3甲第44名
清,章廷黻,章廷黻,1898,光绪,24,,第2甲第58名
清,章際治,章际治,1898,光绪,24,,第2甲第82名
清,龍學泰,龙学泰,1898,光绪,24,,第2甲第75名
清,龍煥綸,龙焕纶,1898,光绪,24,,第3甲第60名
清,譚文蔚,谭文蔚,1898,光绪,24,,第3甲第36名
清,許鄧起樞,许邓起枢,1898,光绪,24,,第2甲第136名
清,許汝棻,许汝棻,1898,光绪,24,,第2甲第25名
清,端木棻,端木棻,1898,光绪,24,,第3甲第180名
清,計登瀛,计登瀛,1898,光绪,24,,第3甲第139名
清,謝緒璠,谢绪璠,1898,光绪,24,,第2甲第148名
清,謝家治,谢家治,1898,光绪,24,,第3甲第123名
清,郭日章,郭日章,1898,光绪,24,,第2甲第143名
清,郭思賡,郭思赓,1898,光绪,24,,第2甲第96名
清,郭顯球,郭显球,1898,光绪,24,,第3甲第82名
清,施愚,施愚,1898,光绪,24,,第2甲第15名
清,王元綎,王元綎,1898,光绪,24,,第3甲第135名
清,王可培,王可培,1898,光绪,24,,第3甲第91名
清,王廷材,王廷材,1898,光绪,24,,第3甲第95名
清,王廷揚,王廷扬,1898,光绪,24,,第3甲第50名
清,王儀通,王仪通,1898,光绪,24,,第3甲第88名
清,王守恂,王守恂,1898,光绪,24,,第3甲第15名
清,王定安,王定安,1898,光绪,24,,第3甲第146名
清,王㵑,王㵑,1898,光绪,24,,第3甲第190名
清,王士傑,王士杰,1898,光绪,24,,第2甲第90名
清,王希賢,王希贤,1898,光绪,24,,第2甲第131名
清,王芹芳,王芹芳,1898,光绪,24,,第2甲第114名
清,王蘭庭,王兰庭,1898,光绪,24,,第3甲第96名
清,王世奎,王世奎,1898,光绪,24,,第3甲第183名
清,王拔羣,王拔群,1898,光绪,24,,第2甲第118名
清,王恩衍,王恩衍,1898,光绪,24,,第3甲第1名
清,王闊城,王阔城,1898,光绪,24,,第2甲第149名
清,王熾昌,王炽昌,1898,光绪,24,,第3甲第175名
清,聶謙吉,聂谦吉,1898,光绪,24,,第2甲第111名
清,丁維魯,丁维鲁,1898,光绪,24,,第2甲第26名
清,丁錫祜,丁锡祜,1898,光绪,24,,第3甲第9名
清,夏先鼎,夏先鼎,1898,光绪,24,,第3甲第56名
清,夏壽田,夏寿田,1898,光绪,24,,第1甲第2名
清,夏同龢,夏同龢,1898,光绪,24,,第1甲第1名
清,于廷琛,于廷琛,1898,光绪,24,,第3甲第134名
清,于式棱,于式棱,1898,光绪,24,,第2甲第36名
清,于鳳閣,于凤阁,1898,光绪,24,,第2甲第145名
清,于銘訓,于铭训,1898,光绪,24,,第3甲第43名
清,石光暹,石光暹,1898,光绪,24,,第2甲第109名
清,雲祥,云祥,1898,光绪,24,,第2甲第66名
清,張三銓,张三铨,1898,光绪,24,,第3甲第106名
清,張百禥,张百禥,1898,光绪,24,,第2甲第43名
清,張孚襄,张孚襄,1898,光绪,24,,第3甲第42名
清,張傑,张杰,1898,光绪,24,,第2甲第123名
清,張綱,张纲,1898,光绪,24,,第3甲第174名
清,張之埏,张之埏,1898,光绪,24,,第3甲第145名
清,張鴻基,张鸿基,1898,光绪,24,,第2甲第33名
清,張斯鈺,张斯钰,1898,光绪,24,,第3甲第99名
清,張權,张权,1898,光绪,24,,第3甲第63名
清,張梅亭,张梅亭,1898,光绪,24,,第3甲第47名
清,張本謨,张本谟,1898,光绪,24,,第3甲第166名
清,張輅,张辂,1898,光绪,24,,第3甲第144名
清,張鳴珂,张鸣珂,1898,光绪,24,,第2甲第53名
清,張璧田,张璧田,1898,光绪,24,,第3甲第27名
清,張鳳藻,张凤藻,1898,光绪,24,,第3甲第152名
清,張履春,张履春,1898,光绪,24,,第2甲第83名
清,張學智,张学智,1898,光绪,24,,第2甲第63名
清,張興慧,张兴慧,1898,光绪,24,,第3甲第93名
清,張美玉,张美玉,1898,光绪,24,,第2甲第115名
清,張光鼐,张光鼐,1898,光绪,24,,第2甲第60名
清,孫雲錦,孙云锦,1898,光绪,24,,第3甲第172名
清,孫占鼇,孙占鼇,1898,光绪,24,,第3甲第127名
清,孫其敬,孙其敬,1898,光绪,24,,第3甲第128名
清,孫卿裕,孙卿裕,1898,光绪,24,,第3甲第21名
清,孫光祖,孙光祖,1898,光绪,24,,第2甲第150名
清,伍毓崧,伍毓崧,1898,光绪,24,,第2甲第34名
清,盧元樟,卢元樟,1898,光绪,24,,第2甲第100名
清,盧德復,卢德复,1898,光绪,24,,第3甲第12名
清,孟廣來,孟广来,1898,光绪,24,,第2甲第142名
清,孟錫珏,孟锡珏,1898,光绪,24,,第2甲第7名
清,鄧元濬,邓元濬,1898,光绪,24,,第3甲第136名
清,鄧曾尋,邓曾寻,1898,光绪,24,,第3甲第18名
清,翟鍹,翟鍹,1898,光绪,24,,第3甲第142名
清,尹家楣,尹家楣,1898,光绪,24,,第3甲第14名
清,盧金書,卢金书,1898,光绪,24,,第2甲第140名
清,何端樹,何端树,1898,光绪,24,,第2甲第144名
清,何元泰,何元泰,1898,光绪,24,,第2甲第14名
清,何聯恩,何联恩,1898,光绪,24,,第2甲第40名
清,何作猷,何作猷,1898,光绪,24,,第2甲第10名
清,何肇勳,何肇勋,1898,光绪,24,,第2甲第64名
清,何壽朋,何寿朋,1898,光绪,24,,第3甲第51名
清,何國澧,何国澧,1898,光绪,24,,第2甲第49名
清,熊廷權,熊廷权,1898,光绪,24,,第3甲第89名
清,熊光瓚,熊光瓒,1898,光绪,24,,第3甲第156名
清,任承紀,任承纪,1898,光绪,24,,第3甲第84名
清,任肇新,任肇新,1898,光绪,24,,第3甲第85名
清,任本恕,任本恕,1898,光绪,24,,第2甲第103名
清,崔寶仁,崔宝仁,1898,光绪,24,,第3甲第97名
清,崔肇琳,崔肇琳,1898,光绪,24,,第2甲第56名
清,崇芳,崇芳,1898,光绪,24,,第3甲第169名
清,崇本,崇本,1898,光绪,24,,第3甲第171名
清,樂秀,乐秀,1898,光绪,24,,第3甲第53名
清,傅松齡,傅松龄,1898,光绪,24,,第3甲第125名
清,傅邦翰,傅邦翰,1898,光绪,24,,第2甲第134名
清,傅學憼,傅学憼,1898,光绪,24,,第3甲第132名
清,牛東藩,牛东藩,1898,光绪,24,,第2甲第139名
清,朱名炤,朱名炤,1898,光绪,24,,第3甲第11名
清,朱運新,朱运新,1898,光绪,24,,第3甲第75名
清,朱倉鼇,朱仓鼇,1898,光绪,24,,第3甲第77名
清,朱郁春,朱郁春,1898,光绪,24,,第3甲第49名
清,朱映清,朱映清,1898,光绪,24,,第3甲第13名
清,朱耀奎,朱耀奎,1898,光绪,24,,第2甲第30名
清,朱榮先,朱荣先,1898,光绪,24,,第3甲第186名
清,魏震,魏震,1898,光绪,24,,第2甲第48名
清,魏鴻儀,魏鸿仪,1898,光绪,24,,第2甲第67名
清,魏鴻勛,魏鸿勋,1898,光绪,24,,第3甲第179名
清,魏命侯,魏命侯,1898,光绪,24,,第3甲第149名
清,吳立亭,吴立亭,1898,光绪,24,,第3甲第102名
清,吳震春,吴震春,1898,光绪,24,,第2甲第31名
清,吳功溥,吴功溥,1898,光绪,24,,第2甲第37名
清,吳孝愷,吴孝恺,1898,光绪,24,,第3甲第120名
清,吳鏜,吴镗,1898,光绪,24,,第3甲第78名
清,程式穀,程式谷,1898,光绪,24,,第2甲第120名
清,程龢,程龢,1898,光绪,24,,第3甲第182名
清,黎效松,黎效松,1898,光绪,24,,第3甲第148名
清,向步瀛,向步瀛,1898,光绪,24,,第3甲第67名
清,向昌甲,向昌甲,1898,光绪,24,,第3甲第69名
清,詹照,詹照,1898,光绪,24,,第3甲第114名
清,魯爾斌,鲁尔斌,1898,光绪,24,,第2甲第119名
清,魯晉,鲁晋,1898,光绪,24,,第3甲第187名
清,包源,包源,1898,光绪,24,,第3甲第90名
清,宋嘉俊,宋嘉俊,1898,光绪,24,,第3甲第6名
清,徐德炳,徐德炳,1898,光绪,24,,第2甲第124名
清,徐炳麟,徐炳麟,1898,光绪,24,,第3甲第181名
清,宜勳,宜勋,1898,光绪,24,,第3甲第30名
清,甯述俞,宁述俞,1898,光绪,24,,第2甲第141名
清,甯鵬南,宁鹏南,1898,光绪,24,,第3甲第32名
清,江志伊,江志伊,1898,光绪,24,,第2甲第12名
清,江忠振,江忠振,1898,光绪,24,,第2甲第146名
清,汪明源,汪明源,1898,光绪,24,,第2甲第44名
清,馮紹唐,冯绍唐,1898,光绪,24,,第3甲第112名
清,馮士傑,冯士杰,1898,光绪,24,,第3甲第185名
清,馮臺異,冯台异,1898,光绪,24,,第3甲第193名
清,馮由,冯由,1898,光绪,24,,第3甲第119名
清,潘紹周,潘绍周,1898,光绪,24,,第3甲第138名
清,潘鴻鼎,潘鸿鼎,1898,光绪,24,,第2甲第13名
清,潘昌煦,潘昌煦,1898,光绪,24,,第2甲第106名
清,潘餘慶,潘余庆,1898,光绪,24,,第3甲第122名
清,梁造舟,梁造舟,1898,光绪,24,,第3甲第129名
清,梁楷,梁楷,1898,光绪,24,,第3甲第45名
清,梁用弧,梁用弧,1898,光绪,24,,第2甲第21名
清,沈似燫,沈似燫,1898,光绪,24,,第3甲第39名
清,凌福勳,凌福勋,1898,光绪,24,,第2甲第47名
清,祝嘉聚,祝嘉聚,1898,光绪,24,,第3甲第46名
清,查秉均,查秉均,1898,光绪,24,,第2甲第76名
清,麥秩嚴,麦秩严,1898,光绪,24,,第2甲第74名
清,志琮,志琮,1898,光绪,24,,第2甲第72名
清,李端棨,李端棨,1898,光绪,24,,第2甲第51名
清,李效曾,李效曾,1898,光绪,24,,第2甲第92名
清,李麟昌,李麟昌,1898,光绪,24,,第3甲第81名
清,李維楨,李维桢,1898,光绪,24,,第2甲第128名
清,李魁,李魁,1898,光绪,24,,第3甲第92名
清,李德運,李德运,1898,光绪,24,,第3甲第189名
清,李稷雲,李稷云,1898,光绪,24,,第2甲第1名
清,李彝坤,李彝坤,1898,光绪,24,,第2甲第39名
清,李紹烈,李绍烈,1898,光绪,24,,第3甲第52名
清,李剛己,李刚己,1898,光绪,24,,第3甲第191名
清,李福簡,李福简,1898,光绪,24,,第2甲第28名
清,李濤,李涛,1898,光绪,24,,第3甲第76名
清,李士麟,李士麟,1898,光绪,24,,第3甲第131名
清,李華伯,李华伯,1898,光绪,24,,第2甲第79名
清,李樹松,李树松,1898,光绪,24,,第3甲第24名
清,李熙,李熙,1898,光绪,24,,第3甲第116名
清,李鍾嶽,李钟岳,1898,光绪,24,,第3甲第58名
清,韋朝冕,韦朝冕,1898,光绪,24,,第3甲第80名
清,壽富,寿富,1898,光绪,24,,第2甲第88名
清,袁勵端,袁励端,1898,光绪,24,,第3甲第178名
清,彭文翰,彭文翰,1898,光绪,24,,第3甲第140名
清,彭泰士,彭泰士,1898,光绪,24,,第2甲第45名
清,彭鳳沼,彭凤沼,1898,光绪,24,,第3甲第107名
清,戴光祖,戴光祖,1898,光绪,24,,第3甲第59名
清,董若洵,董若洵,1898,光绪,24,,第2甲第86名
